OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
73cd2913776f2591c477a56f56e6ded8ef5fb05f,4.894352152,-0.276133938,0.266710942,-1.035330369,0.300514652,0.447505514,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
07443c4ebca15c568e2e38f997cf05fc4d7390c1,163.5173354,0.2732014,0.238658466,1.144737934,0.252317732,0.438402688,d__Bacteria,p__Proteobacteria,unidentified,unidentified,unidentified,unidentified,unidentified
2c8d9501560014a86daf1a0a03a71dd8a4db55a7,1.699603191,0.417763016,0.29833116,1.400333161,0.161413575,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
65f657296bafadbae9c249072a8adeb8ae550de8,18.29870637,-0.178431789,0.168914148,-1.056346026,0.290810155,0.447368312,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
60bd03befc919c5e45cdf601db061ab934660777,607.0029923,-0.151449822,0.098613323,-1.53579473,0.124588733,0.270931053,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
856792e700973d7c629ddee2b6c59e88a13fbfe1,6.725120653,-0.223338497,0.205469211,-1.08696819,0.277050868,0.445040191,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
5b22edf713a4fa861e06b91d4d371e377301b1ca,12.85823291,-0.041933498,0.22868631,-0.18336689,0.854510153,0.907503031,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,unidentified
978fad1ec061a29475b8d791a72beaebf4eaab1d,217.0791078,-0.250870818,0.372843768,-0.672857748,0.501037795,0.635575721,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__Akkermansia muciniphila
0dc238d6baf91f7308a0bc41893960a27bbf9ba0,80.38382797,0.038560019,0.101341797,0.380494725,0.703578212,0.783660284,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,unidentified
d8da9d5dd748453bb6334672312a3b5ab268ccb0,6.103483572,-0.240208554,0.268698357,-0.893971055,0.371337378,0.508732208,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_B,s__Ruminococcus_B gnavus
ecdf5d027a3123a260efe82063db47a0559df099,18.01514364,-0.186778897,0.180005659,-1.037627921,0.299443314,0.447505514,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Lawsonibacter,s__Lawsonibacter sp003612335
361d08513ea60b7cdb0e42ba5fbf4800068dc6a2,3.343362113,-0.076378697,0.216932573,-0.352084965,0.724774544,NA,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,s__Holdemania filiformis
a02399dd0c40daa7039f8a014022e1129a33a24c,52.66440875,0.019120726,0.155343011,0.123087137,0.902038097,0.929167063,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
806a0476cdd0da8b093c0020db80f1bffe823649,30.12672306,-0.114750257,0.205689176,-0.557881842,0.576925072,0.698941432,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides stercoris
a6c3d208aea10c2626a43e6e70a5941c18a54812,57.9119295,-0.308067928,0.183962971,-1.674619224,0.094008965,0.214653804,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Butyricimonas,unidentified
ce71ce53fd98e408e6a91533210260d5cbe39f05,2.934824072,-0.438356227,0.278237454,-1.575475267,0.115146783,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Negativibacillus,s__Negativibacillus massiliensis
075196b7efb2ac2443aba8f2938ba1002dbeb789,2.239483304,0.062746446,0.305153524,0.205622551,0.837085761,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium sp900546885
00194a76962877a189a417b8cd01d7de4d90b379,3.091973521,0.097546814,0.267031589,0.365300652,0.714886992,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,unidentified,unidentified
b8d34c828fd671a484cf168d70647ca6f3854971,41.88591762,-0.763590023,0.279187594,-2.735042814,0.006237216,0.038840847,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__TF01-11,s__TF01-11 sp003529475
afb6a754e68c4f32662fcf9355c78bf3292c9ae5,125.3426835,-0.129012051,0.091069818,-1.416627957,0.15659173,0.317239736,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
2d26860381688c1d26d8fb5c0a63806caa4c87a7,44.71466398,0.317194658,0.152926129,2.074169146,0.038063605,0.11776503,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__OEMS01,s__OEMS01 sp900199405
72e4da6f5be9bc2290f87d8e3fd038ccf11da371,1.806588871,0.101544543,0.304111448,0.33390569,0.738450726,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
33ce45e961db43f499944f132d53680e158365da,1.711811099,-0.039141849,0.292453322,-0.133839646,0.893529376,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii_A
7af307f5655cf98efbfd688d550d293582244b80,37.68659694,-0.919983,0.17764207,-5.178857696,2.23E-07,1.02E-05,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
7bf82ac115f0bc67a6af6fe53f18677c47e62d08,869.1103026,0.445836872,0.119394201,3.734158506,0.000188344,0.002580311,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
4a7f09c6bc868610e2e72d6fef28d1ef34b3bb8e,187.46113,-0.392260491,0.211423093,-1.855334181,0.06354852,0.167425909,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
