OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
91aa7c66e1bd103bb527bb2c1251c5f68df52689,214.579952,-0.375549066,0.400554435,-0.937573105,0.348463838,0.534311219,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Peptostreptococcaceae,unidentified,unidentified
0cdc1e051d130da702039473f57152b7f01b5a24,69.09489534,-1.31945978,0.531866361,-2.480810739,0.013108395,0.060298618,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,unidentified
fc28330e7d17d67b68b22c48058d27acf3161578,1504.590602,0.128187071,0.367504541,0.348804046,0.727236426,0.861181067,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella copri_A
33b7c2fbd8e00341ac946beb17afae01c0cdb143,8.533135779,0.197902437,0.424238033,0.466489143,0.640865417,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
9c31591bb0d899dabfe75eed0297d60c03264142,162.0187522,0.732111364,0.37459931,1.954385246,0.050655674,0.12945339,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Dialisteraceae,g__Dialister,s__Dialister invisus
07443c4ebca15c568e2e38f997cf05fc4d7390c1,127.7195006,-0.692471697,0.48646236,-1.423484639,0.154595712,0.288300112,d__Bacteria,p__Proteobacteria,unidentified,unidentified,unidentified,unidentified,unidentified
60bd03befc919c5e45cdf601db061ab934660777,61.30424193,-0.929390408,0.36722733,-2.530831266,0.011379258,0.056083484,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
0dc238d6baf91f7308a0bc41893960a27bbf9ba0,48.54029841,-0.033178627,0.499733329,-0.066392664,0.947065211,0.969882837,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,unidentified
a02399dd0c40daa7039f8a014022e1129a33a24c,40.56565944,0.357844127,0.364940108,0.980555767,0.326811856,0.520125623,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
a6c3d208aea10c2626a43e6e70a5941c18a54812,9.852176914,-0.791797247,0.41216632,-1.921062467,0.054723833,0.134855159,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Butyricimonas,unidentified
09535385f5026ceaa09c4938268e63048be7fd5c,10.98365847,-0.091187858,0.431561598,-0.211297433,0.832655186,0.926664643,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
5e24ea1d51facd0cf3f5b6faf1224a8e6cca5a95,18.88265255,-0.870299858,0.474085544,-1.835744348,0.066395476,0.152709594,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
2d26860381688c1d26d8fb5c0a63806caa4c87a7,27.11972216,-0.191999895,0.469052935,-0.409335239,0.682293658,0.855968408,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__OEMS01,s__OEMS01 sp900199405
7bf82ac115f0bc67a6af6fe53f18677c47e62d08,223.1342387,-0.975813906,0.365020331,-2.67331385,0.007510595,0.043185919,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
4a7f09c6bc868610e2e72d6fef28d1ef34b3bb8e,21.61507937,-0.35089142,0.533690843,-0.657480684,0.510871887,0.705003204,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
