OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
c708e5ce82610a9279ef6e36cfbfe808f4653306,1.545080423,-0.180509785,0.403846612,-0.446976102,0.654892315,0.868481594,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii
ca3e3c4f5a44f620029878f221a7467c8c5974a5,15.33801764,-0.707378728,0.300737761,-2.352144693,0.018665513,0.179270761,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,unidentified
2d26860381688c1d26d8fb5c0a63806caa4c87a7,28.65606137,-0.581711618,0.207859607,-2.798579419,0.005132795,0.085820324,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__OEMS01,s__OEMS01 sp900199405
76ec5a1816c6feddc48acc200e3719f95c3cb97b,7.336451759,-0.500302893,0.464875581,-1.076208159,0.281834172,0.637325549,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_G,s__Eubacterium_G sp000434315
72e4da6f5be9bc2290f87d8e3fd038ccf11da371,2.859527107,-0.240576848,0.330878945,-0.727084185,0.467174387,0.764810566,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
dac05d85846d9020d0cda2217c34a477a3379e0b,2.358203086,-0.908252585,0.349690116,-2.597306992,0.009395791,0.12669163,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,g__Adlercreutzia,unidentified
09930d6d3a3ab4b96fdda892465bb0853ad2651d,3.741373739,0.017591017,0.256455919,0.068592752,0.945313788,0.973125782,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii
492f8fc7f1ef733a2ef8efbed3d2f3573ea970df,1.881952166,-0.266975462,0.3676439,-0.726179498,0.467728739,0.764810566,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii
1925b4996b3552325d999aa6456300d3ed89ea8a,1.797676269,-0.538800468,0.443456745,-1.215001179,0.224365642,0.604237385,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,unidentified
33ce45e961db43f499944f132d53680e158365da,13.6769669,0.022827492,0.193942328,0.117702477,0.906303404,0.956653593,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii_A
7af307f5655cf98efbfd688d550d293582244b80,10.61781266,-1.256558362,0.299178297,-4.200031808,2.67E-05,0.001859246,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
7bf82ac115f0bc67a6af6fe53f18677c47e62d08,676.4920162,0.006496445,0.18730782,0.034683255,0.972332314,0.986492493,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
27332c8480944ad62d79b1ad5607dacdf11f8e58,1.035366473,-0.15280647,0.540496648,-0.282714927,0.777395373,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii_A
e9f9b8051cb5867b5a2c799e6e4262019945c0e4,88.70067798,-0.200756595,0.442610252,-0.453574209,0.65013532,0.868481594,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Muricomes,s__Muricomes fissicatena
4a7f09c6bc868610e2e72d6fef28d1ef34b3bb8e,97.61779946,-0.203872015,0.266809594,-0.764110511,0.444801389,0.750363631,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
38971f4e99cd439588e1437c12164a367af697b4,4.371283575,-0.354988976,0.286524638,-1.238947473,0.215364951,0.588382678,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
c5829ced43715188e1d770caff6c69a7b857423b,1.500460675,-0.933277582,0.468476795,-1.992153276,0.046354243,0.26233068,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
ab693a3089e4c8815e7c0c0ca9273ccd5e124d62,48.96736447,-0.470510587,0.298692481,-1.575234118,0.115202415,0.429951869,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Eubacterium_R,unidentified
9ff47bb3354cc4fcf0f978923143b5f65f460047,1.564930797,-0.190079435,0.44605975,-0.426129986,0.670013131,0.876197919,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
50a29a8a61456613340bfbd329c6f0529eeeb489,2.888940755,0.819700512,0.376842562,2.175180287,0.029616609,0.217188465,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,unidentified
631c73f765782b8c3a277738a9d746f7927218a8,1.908898859,0.041723903,0.51156743,0.081560906,0.934995891,0.968580878,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
