OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
0cdc1e051d130da702039473f57152b7f01b5a24,8237.084791,0.250939572,0.154962221,1.619359678,0.105369897,0.196995895,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Ruminococcus_E,unidentified
91b64151b606ad83bb5a9abcfc411bd627b71102,1.767496741,-0.098578331,0.11458938,-0.860274584,0.3896377,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
a6837280a6c2d1f126560d1ec08012829a382101,27.58534075,0.007654678,0.115764296,0.066122962,0.947279929,0.969834214,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
33b7c2fbd8e00341ac946beb17afae01c0cdb143,2682.27918,-0.033711594,0.116656707,-0.288981189,0.772595773,0.866650911,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
0b84a610bd79138a4d80b9202599e073171963c2,106.9193514,0.012577566,0.114585481,0.109765793,0.91259512,0.964957135,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter,s__Oscillibacter sp000403435
9c31591bb0d899dabfe75eed0297d60c03264142,1044.399057,0.344781435,0.109131418,3.15932333,0.001581359,0.007845976,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Dialisteraceae,g__Dialister,s__Dialister invisus
157c499470e8f25af0fe549473aa92fae54a6fdc,90.9965324,-0.094434843,0.107778459,-0.876194033,0.38092456,0.534122481,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
73cd2913776f2591c477a56f56e6ded8ef5fb05f,60.72276266,-0.400089747,0.125153383,-3.19679531,0.001389635,0.007469288,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia hominis
07443c4ebca15c568e2e38f997cf05fc4d7390c1,1267.040913,0.169457344,0.132233373,1.281502094,0.200017365,0.320104536,d__Bacteria,p__Proteobacteria,unidentified,unidentified,unidentified,unidentified,unidentified
2c8d9501560014a86daf1a0a03a71dd8a4db55a7,17.35365619,0.105661254,0.136498948,0.774081085,0.438882842,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
65f657296bafadbae9c249072a8adeb8ae550de8,505.4065647,-0.128973596,0.094629464,-1.362932757,0.172903704,0.289669842,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
60bd03befc919c5e45cdf601db061ab934660777,7575.28261,-0.054899569,0.075302103,-0.729057576,0.465966444,0.607168397,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
856792e700973d7c629ddee2b6c59e88a13fbfe1,197.662715,0.047956549,0.088206046,0.54368778,0.586656343,0.720749222,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
5b22edf713a4fa861e06b91d4d371e377301b1ca,2.763683229,-0.249177569,0.124453771,-2.002169691,0.045266484,NA,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,unidentified
0dc238d6baf91f7308a0bc41893960a27bbf9ba0,1222.282715,-0.158622038,0.077688061,-2.0417814,0.04117322,0.098358248,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,unidentified
d8da9d5dd748453bb6334672312a3b5ab268ccb0,1591.248612,-0.461279341,0.10599876,-4.351742811,1.35E-05,0.000158388,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_B,s__Ruminococcus_B gnavus
361d08513ea60b7cdb0e42ba5fbf4800068dc6a2,98.79837792,-0.084081551,0.109670063,-0.766677326,0.443273388,0.589507907,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,s__Holdemania filiformis
a02399dd0c40daa7039f8a014022e1129a33a24c,908.5108271,-0.125340544,0.074796229,-1.675760208,0.093785171,0.180571449,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
806a0476cdd0da8b093c0020db80f1bffe823649,40.73892978,-0.063948586,0.105872081,-0.604017468,0.545832029,0.677041651,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides stercoris
afb6a754e68c4f32662fcf9355c78bf3292c9ae5,1436.939586,-0.141942217,0.083626811,-1.69732907,0.089634464,0.175194635,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
2d26860381688c1d26d8fb5c0a63806caa4c87a7,873.8992984,0.032416922,0.110926102,0.292238898,0.770103973,0.866650911,d__Bacteria,p__Firmicutes_A,c__Clostridia_A,o__Christensenellales,f__CAG-74,g__OEMS01,s__OEMS01 sp900199405
7af307f5655cf98efbfd688d550d293582244b80,1364.811135,-0.600578899,0.094949114,-6.325271212,2.53E-10,8.15E-09,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
7bf82ac115f0bc67a6af6fe53f18677c47e62d08,11346.68732,0.199210951,0.071073685,2.802879162,0.005064864,0.02107637,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
4a7f09c6bc868610e2e72d6fef28d1ef34b3bb8e,1905.977283,-0.247306696,0.11514631,-2.1477605,0.031732786,0.083541417,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
c5829ced43715188e1d770caff6c69a7b857423b,86.79879352,0.037811048,0.108232582,0.349349957,0.726826598,0.837527732,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp000431375
